,order_id,assignment_id,user_id,assistment_id,problem_id,original,correct,attempt_count,ms_first_response,tutor_mode,answer_type,sequence_id,student_class_id,position,type,base_sequence_id,skill_id,skill_name,teacher_id,school_id,hint_count,hint_total,overlap_time,template_id,answer_id,answer_text,first_action,bottom_hint,opportunity,opportunity_original
229130,28370177,270548,73962,49145,87825,1,1,1,59819,tutor,algebra,6924,11816,122,MasterySection,6924,81.0,Unit Rate,22763,73,0,3,59819,46343,,11.2,0,,3,3.0
257223,28226635,270685,78463,51674,90998,1,1,1,48589,tutor,algebra,9538,12501,6,MasterySection,7033,94.0,,50218,5177,0,3,48589,48594,,6,0,,3,3.0
266044,21415778,263327,71826,50971,89885,1,1,1,15187,tutor,algebra,7014,12476,16,MasterySection,7014,277.0,Addition and Subtraction Integers,22763,73,0,3,15187,29949,,-19,0,,1,1.0
466039,29708150,272172,77993,41671,73350,0,0,2,17966,tutor,algebra,6093,12349,25,MasterySection,6093,,,11446,1645,3,4,88490,30246,,,1,0.0,3,
196782,29276874,270286,78971,32164,49338,0,1,1,78623,tutor,algebra,5925,12351,143,MasterySection,5925,74.0,Subtraction Whole Numbers,42999,2770,0,3,78623,30036,,1400,0,,13,
394406,26911425,263398,71831,39846,66816,1,0,1,59040,tutor,algebra,5946,12481,2,MasterySection,5946,309.0,"Order of Operations +,-,/,* () positive reals",22763,73,0,0,59102,29982,,-607,0,,5,3.0
193429,32451952,276952,88136,52668,92348,1,0,1,21680,tutor,algebra,9868,13214,10,MasterySection,9868,70.0,Percent Of,60029,5448,3,3,28561,30037,,,1,1.0,4,4.0
223255,32869157,278154,79665,48308,86918,1,1,1,33821,tutor,algebra,6915,12436,29,MasterySection,6915,79.0,Proportion,43007,2770,0,3,33821,30908,,72,0,,6,6.0
149134,24351885,266596,83553,34085,53330,1,1,1,14627,tutor,algebra,8441,12634,1,MasterySection,5956,51.0,Ordering Integers,54767,5117,0,3,14627,29901,,-9,0,,4,4.0
127366,38239508,291500,96270,38069,61117,1,0,3,39750,tutor,algebra,6018,14415,38,MasterySection,6018,47.0,Conversion of Fraction Decimals Percents,69274,2770,1,5,2211406,29866,,,1,0.0,4,4.0
369769,34334083,279728,78588,50865,89779,1,0,4,19982,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,3,3,38019,31687,,24,0,1.0,101,101.0
457131,35544319,277661,71881,35806,56002,1,1,1,24502,tutor,algebra,5976,13241,169,MasterySection,5976,375.0,Solving Inequalities,22763,73,0,4,24502,31678,,4,0,,18,18.0
417034,27350048,269305,85022,49243,87928,1,0,2,12469,tutor,algebra,6929,12672,26,MasterySection,6929,311.0,Equation Solving Two or Fewer Steps,55469,5260,0,3,17031,46280,,6,0,,9,9.0
306293,38225677,291498,96272,34825,54580,1,1,1,54586,tutor,algebra,5967,14415,15,MasterySection,5967,279.0,Multiplication and Division Integers,69274,2770,0,4,54586,31001,,-1,0,,5,5.0
209130,25635394,267504,77941,37766,60051,1,0,4,381832,tutor,fill_in_1,6011,12299,11,MasterySection,6011,76.0,,22684,76,5,6,489017,30305,,9:04,0,0.0,2,2.0
341170,33707162,279732,78561,50392,89285,1,0,2,86457,tutor,algebra,7212,12262,6,MasterySection,6272,297.0,Area Trapezoid,46174,5056,3,3,94616,30012,,172,0,1.0,22,22.0
386357,34437544,279728,78573,50904,89818,1,1,1,24593,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,24593,31688,,32,0,,9,9.0
310874,25639504,266592,83202,34365,53790,1,1,1,21035,tutor,algebra,8025,12309,18,MasterySection,5960,280.0,Addition and Subtraction Fractions,35135,1357,0,3,21035,30648,,1,0,,2,2.0
398593,20861506,262840,78385,32948,51056,1,0,1,122281,tutor,algebra,6992,12315,5,MasterySection,5942,310.0,Order of Operations All,45778,5056,0,0,122359,30078,,-21,0,,13,10.0
122106,32642300,271502,88004,46600,84888,1,1,1,19396,tutor,algebra,6849,12925,13,MasterySection,6849,47.0,Conversion of Fraction Decimals Percents,57560,5260,0,2,19396,29871,,23%,0,,11,11.0
87865,29257055,267999,79067,43906,79204,1,1,1,24593,tutor,choose_1,6409,12352,169,MasterySection,6409,27.0,Pythagorean Theorem,42999,2770,0,3,24593,42215,136253.0,,0,,8,8.0
74934,29379251,271639,81254,41679,73381,1,1,1,7339,tutor,algebra,10006,12942,1,MasterySection,6093,18.0,Probability of a Single Event,49076,5177,0,0,7339,30246,,14/16,0,,3,3.0
508168,34480853,276939,88134,34583,54085,0,0,3,7009,tutor,algebra,9862,13214,2,MasterySection,5962,,,60029,5448,0,2,15185,30677,,6,0,,41,
448617,30655992,272346,80173,37544,59796,0,1,1,5897,tutor,algebra,5974,12673,13,MasterySection,5974,325.0,Write Linear Equation from Graph,48003,1998,0,2,5897,30989,,2,0,,32,
489044,22900892,226375,79535,41712,73496,0,1,1,5657,tutor,fill_in_1,6094,11896,2,MasterySection,6094,,,14630,2770,0,2,5657,30419,,25,0,,7,
378282,33705439,279733,78528,50892,89806,1,1,1,38134,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,38134,31688,,105,0,,180,180.0
301465,20943154,262781,78986,51325,90455,1,1,1,14723,tutor,algebra,7025,12351,13,MasterySection,7025,279.0,Multiplication and Division Integers,42999,2770,0,0,14723,30015,,-27,0,,2,2.0
416633,25977857,267941,84559,49623,88315,1,0,3,8703,tutor,algebra,6943,12704,4,MasterySection,6943,311.0,Equation Solving Two or Fewer Steps,56070,5269,3,3,24807,30833,,-10,0,1.0,4,4.0
108378,28915987,271061,77958,47290,85808,1,1,1,125778,tutor,algebra,9585,12438,18,MasterySection,6876,47.0,Conversion of Fraction Decimals Percents,23907,76,0,3,125778,29869,,89/100,0,,38,38.0
25636,38249532,291358,96252,31910,48698,1,0,5,55443,tutor,algebra,5915,14415,144,MasterySection,5915,10.0,Table,69274,2770,1,1,159760,30922,,374,0,0.0,19,19.0
405867,28227997,270684,78447,55595,97663,1,1,1,52294,tutor,algebra,9537,12501,5,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,50218,5177,0,3,52294,55509,,0,0,,31,31.0
158828,22717306,264586,79422,48494,87107,1,1,1,39099,tutor,algebra,7818,12432,12,MasterySection,6917,61.0,Division Fractions,49070,5177,0,4,39099,46275,,6,0,,4,4.0
63250,38159672,291355,96247,41965,74346,1,0,1,75457,tutor,fill_in_1,6109,14415,157,MasterySection,6094,16.0,Counting Methods,69274,2770,0,0,75520,31062,,3-Jan,0,,1,1.0
126550,36369207,285721,92251,47325,85843,1,0,2,5130,tutor,algebra,6876,14020,4,MasterySection,6876,47.0,Conversion of Fraction Decimals Percents,58932,4780,0,3,8266,29870,,25/,0,,350,350.0
367220,35118829,281002,78564,50848,89762,1,1,0,0,tutor,algebra,7220,12262,24,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,0,31687,,230.79,0,,129,129.0
87049,31555841,271248,79019,43882,79180,1,1,1,11583,tutor,choose_1,6408,12351,170,MasterySection,6408,27.0,Pythagorean Theorem,42999,2770,0,4,11583,42284,136159.0,,0,,4,4.0
12121,32078663,271620,71810,35816,56012,1,0,0,29562,tutor,algebra,5976,11816,205,MasterySection,5976,5.0,Number Line,22763,73,1,4,29562,31678,,,1,0.0,1,1.0
318735,31729469,273914,78413,52999,92957,1,0,3,27583,tutor,fill_in_1,10573,12455,40,MasterySection,7112,293.0,Translations,49076,5177,4,4,64994,50410,,"(4,8)",0,1.0,1,1.0
362021,34290954,279733,78524,50875,89789,1,1,1,205209,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,205209,31687,,127.17,0,,127,127.0
25462,38225921,291374,96244,36508,56874,1,0,0,82024,tutor,algebra,5922,14415,136,MasterySection,5922,10.0,Table,69274,2770,0,0,82024,36483,,,2,,3,3.0
350142,33666252,279732,78540,52059,91383,1,1,1,54280,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,54280,30010,,75,0,,88,88.0
495093,25129216,267301,80625,44448,80468,0,1,1,7108,tutor,fill_in_1,8710,12574,13,MasterySection,6472,,,11804,76,0,3,7108,41938,,2,0,,7,
56947,31054847,271220,79074,36532,56946,1,1,1,7289,tutor,algebra,5923,12352,225,MasterySection,5923,15.0,Range,42999,2770,0,0,7289,30370,,29,0,,4,4.0
168420,24752141,262789,79016,48296,86906,1,0,15,37703,tutor,algebra,6916,12351,30,MasterySection,6916,67.0,Multiplication Fractions,42999,2770,3,3,382588,46274,,1  3/32,0,1.0,21,21.0
67367,23803015,226378,79529,41960,74326,1,0,1,5865,tutor,fill_in_1,6109,11896,5,MasterySection,6094,17.0,Probability of Two Distinct Events,14630,2770,0,0,5896,31062,,2-Jan,0,,8,8.0
361613,33649892,279733,78521,50876,89790,1,0,2,133446,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,3,3,198296,31687,,20.55,0,1.0,225,225.0
483973,24716010,266411,79057,40679,71202,0,1,1,30625,tutor,choose_1,6056,12352,111,MasterySection,6056,,,42999,2770,0,3,30625,30484,119988.0,,0,,16,
332741,35120080,281001,78568,50377,89270,1,1,1,18344,tutor,algebra,7212,12262,23,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,18344,30009,,16,0,,244,244.0
190752,33541465,279153,79737,53421,93392,1,1,1,61705,tutor,algebra,7118,12437,59,MasterySection,7118,70.0,Percent Of,43007,2770,0,2,61705,52570,,97.2,0,,7,7.0
66797,29959297,271203,79217,42046,74579,1,1,1,53157,tutor,fill_in_1,6111,12352,215,MasterySection,6111,17.0,Probability of Two Distinct Events,42999,2770,0,5,53157,30449,,60,0,,1,1.0
440412,33666851,279733,78552,52324,91658,1,1,1,36829,tutor,algebra,7220,12262,5,MasterySection,6180,317.0,Greatest Common Factor,46174,5056,0,3,36829,47492,,2,0,,138,138.0
170968,32550301,277786,88072,48172,86777,1,1,1,12944,tutor,algebra,6916,13225,31,MasterySection,6916,67.0,Multiplication Fractions,60119,5460,0,3,12944,29862,,24/24,0,,7,7.0
321715,34290149,280058,78517,50405,89298,1,1,0,0,tutor,algebra,7212,12262,17,MasterySection,6272,295.0,Area Parallelogram,46174,5056,0,3,0,30011,,54,0,,25,25.0
199665,34900952,278326,85952,32156,49313,1,0,0,57141,tutor,algebra,5925,12924,37,MasterySection,5925,74.0,Subtraction Whole Numbers,57560,5260,0,0,57141,30036,,,2,,9,5.0
403769,26628045,266952,78174,55610,97723,1,1,1,60969,tutor,algebra,7630,12315,22,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,45778,5056,0,3,60969,55508,,13/10,0,,38,26.0
237404,22211276,264268,81086,49337,88022,1,1,1,6909,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,6909,46303,,7x4,0,,10,10.0
243262,32637058,277119,88197,63067,120188,1,0,1,12549,tutor,algebra,9144,13221,3,MasterySection,8656,85.0,Absolute Value,60029,5448,0,0,12556,63037,,-16,0,,15,15.0
350187,35112698,281001,78540,52060,91384,1,1,0,16,tutor,algebra,7212,12262,23,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,16,30010,,60,0,,133,133.0
507855,32105122,276939,88129,34568,54026,0,0,1,6426,tutor,algebra,9862,13214,2,MasterySection,5962,,,60029,5448,3,3,18039,30677,,,1,1.0,6,
44315,38302840,291384,96276,53189,93149,1,0,2,11544,tutor,algebra,7114,14415,125,MasterySection,7114,11.0,Venn Diagram,69274,2770,0,2,14305,52495,,1,0,,19,19.0
428695,27243868,265365,78987,57462,108118,0,1,1,12855,tutor,algebra,5969,12351,62,MasterySection,5969,312.0,Equation Solving More Than Two Steps,42999,2770,0,1,12855,55833,,56,0,,59,
460988,32264421,277471,70872,41994,74434,0,0,0,17515,tutor,algebra,6110,11816,264,MasterySection,6094,,,22763,73,1,6,17515,30870,,,1,0.0,35,
144244,24879279,266607,83553,39373,66296,1,1,1,4136,tutor,choose_1,8465,12634,12,MasterySection,6038,50.0,Ordering Fractions,54767,5117,0,4,4136,30070,104816.0,,0,,8,8.0
427659,23346997,265342,78904,57411,107890,1,1,1,69203,tutor,algebra,5969,12352,75,MasterySection,5969,312.0,Equation Solving More Than Two Steps,42999,2770,0,0,69203,55833,,-1.466666667,0,,3,3.0
108705,29386691,271060,77970,38058,61106,1,0,1,2269,tutor,algebra,9584,12438,17,MasterySection,6018,47.0,Conversion of Fraction Decimals Percents,23907,76,5,5,9829,29866,,,1,1.0,59,59.0
314011,31370845,273598,87060,48022,86627,1,1,1,37389,tutor,algebra,10477,12895,4,MasterySection,10477,280.0,Addition and Subtraction Fractions,57045,5307,0,4,37389,46267,,Dec-48,0,,8,8.0
145349,35775292,282634,91973,55632,97812,1,1,1,15575,tutor,algebra,5952,13804,2,MasterySection,5952,50.0,Ordering Fractions,63320,5456,0,0,15575,54699,,4-Mar,0,,2,2.0
286632,36353253,285719,92250,99153,189175,1,0,1,1087,tutor,algebra,11898,14020,2,MasterySection,11898,277.0,Addition and Subtraction Integers,58932,4780,4,4,7711,29881,,,1,1.0,389,389.0
415781,33555324,277699,84122,49631,88323,1,1,1,44499,tutor,algebra,6943,12661,46,MasterySection,6943,311.0,Equation Solving Two or Fewer Steps,55425,5056,0,3,44499,30833,,0,0,,22,22.0
383232,35118788,281002,78555,50919,89833,1,1,1,33022,tutor,algebra,7220,12262,24,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,33022,47492,,5,0,,251,251.0
253275,32007949,271493,88000,51415,90659,1,0,1,13094,tutor,algebra,7025,12925,4,MasterySection,7025,92.0,Pattern Finding ,57560,5260,3,3,21420,47965,,,1,1.0,1,1.0
33359,34295600,280037,78549,53210,93170,1,1,1,38541,tutor,algebra,7228,12262,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,38541,52495,,6,0,,33,33.0
293240,38254632,290976,96290,34580,54071,1,0,1,13172,tutor,algebra,5962,14414,29,MasterySection,5962,278.0,Addition and Subtraction Positive Decimals,69274,2770,0,0,13265,30677,,14.2,0,,9,9.0
453358,36391100,285724,92246,85771,162107,1,0,2,4084,tutor,choose_1,10293,14020,7,MasterySection,10293,362.0,"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",58932,4780,0,3,6091,62323,300576.0,,0,,37,37.0
273649,33442616,279218,79703,51004,89918,1,1,1,6639,tutor,algebra,7476,12237,38,MasterySection,7014,277.0,Addition and Subtraction Integers,48181,139,0,4,6639,29950,,-11,0,,52,52.0
234260,28397000,270557,70731,48853,87533,1,1,1,21516,tutor,algebra,6921,11816,131,MasterySection,6921,83.0,Divisibility Rules,22763,73,0,3,21516,46304,,32,0,,7,7.0
66821,34895308,277622,79319,53756,93727,1,0,2,291818,tutor,algebra,7123,13241,130,MasterySection,7123,17.0,Probability of Two Distinct Events,22763,73,2,2,307840,52598,,16.66,0,1.0,1,1.0
188390,22854460,265376,78945,53449,93420,1,0,3,49281,tutor,algebra,7118,12438,6,MasterySection,7118,70.0,Percent Of,23907,76,2,2,89297,52570,,22,0,1.0,6,6.0
523693,38195987,290962,96286,38329,61524,0,0,2,3303,tutor,fill_in_1,6022,14414,36,MasterySection,6022,,,69274,2770,3,3,17578,30306,,2,0,1.0,27,
448762,31242048,272346,81578,37497,59609,0,0,3,52766,tutor,algebra,5974,12673,13,MasterySection,5974,325.0,Write Linear Equation from Graph,48003,1998,0,4,304530,30986,,y=2x+1,0,,4,
483898,31907614,271216,79056,42016,74538,0,0,1,1663,tutor,algebra,6110,12352,236,MasterySection,6094,,,42999,2770,5,5,16787,30871,,,1,1.0,77,
292498,33869631,278361,89049,34573,54043,1,0,1,19041,tutor,algebra,5962,13286,4,MasterySection,5962,278.0,Addition and Subtraction Positive Decimals,59882,5260,0,0,19059,30677,,10,0,,6,6.0
19394,38201114,290668,96283,73198,135623,1,0,3,41658,tutor,algebra,9878,14413,29,MasterySection,9878,9.0,Stem and Leaf Plot,69274,2770,2,2,54840,63445,,36.32,0,1.0,11,11.0
256517,38199976,290766,96283,32162,49333,0,1,1,31312,tutor,algebra,5925,14414,225,MasterySection,5925,92.0,Pattern Finding ,69274,2770,0,3,31312,30036,,71000,0,,22,
71013,38154809,291354,96255,41990,74416,1,1,1,29260,tutor,algebra,6110,14415,158,MasterySection,6094,17.0,Probability of Two Distinct Events,69274,2770,0,0,29260,30870,,16-Jan,0,,16,16.0
177400,34295817,280036,78532,46436,84624,1,1,1,78670,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,78670,46397,,32.8,0,,5,5.0
349609,33666286,279732,78538,50387,89280,1,1,1,24538,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,24538,30010,,15,0,,34,34.0
357283,38189555,291409,96251,52052,91376,1,1,1,29122,tutor,algebra,7008,14415,102,MasterySection,6272,298.0,Area Triangle,69274,2770,0,3,29122,30010,,15,0,,1,1.0
389221,33725868,279728,78591,50899,89813,1,1,1,46353,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,46353,31688,,144,0,,75,75.0
338887,34291319,279732,78524,52078,91402,1,0,2,75892,tutor,algebra,7212,12262,6,MasterySection,6272,297.0,Area Trapezoid,46174,5056,3,3,168543,30012,,5.5,0,1.0,87,87.0
151728,35497483,277540,72880,49735,88431,1,1,1,6906,tutor,algebra,6948,13241,48,MasterySection,6948,54.0,Rounding,22763,73,0,4,6906,29907,,1.3,0,,5,5.0
182471,34321190,280036,78560,46434,84622,1,1,1,173613,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,173613,46397,,20.28,0,,58,58.0
359705,33639799,279728,78498,50871,89785,1,1,1,106918,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,106918,31687,,314,0,,25,25.0
263450,32810034,277507,70687,49827,88524,1,1,1,17201,tutor,algebra,6953,13241,15,MasterySection,6953,276.0,Multiplication and Division Positive Decimals,22763,73,0,4,17201,46300,,0.01,0,,1,1.0
208278,27943769,266583,83212,50758,89672,1,1,1,9031,tutor,choose_1,8008,12309,10,MasterySection,7011,75.0,Square Root,35135,1357,0,3,9031,47130,155614.0,,0,,12,12.0
402670,24876417,266523,78001,49275,87960,1,0,2,43320,tutor,algebra,6929,12349,16,MasterySection,6929,311.0,Equation Solving Two or Fewer Steps,11446,1645,3,3,57797,46280,,4,0,1.0,4,4.0
222402,30798189,271903,79027,78235,147873,1,1,1,10797,tutor,choose_1,9872,12887,17,MasterySection,9872,79.0,Proportion,42999,2770,0,0,10797,78164,272088.0,,0,,33,33.0
252542,27897904,270376,79463,51395,90622,1,1,1,47149,tutor,algebra,7023,11896,10,MasterySection,7023,92.0,Pattern Finding ,14630,2770,0,2,47149,47763,,123,0,,4,4.0
61097,28042016,270181,79415,74926,139635,1,0,3,83803,tutor,algebra,9223,12769,16,MasterySection,9223,16.0,Counting Methods,45671,5049,2,2,148345,74858,,25-Mar,0,1.0,5,5.0
514402,35743115,282634,91921,55657,97914,0,1,1,24546,tutor,choose_1,5952,13804,2,MasterySection,5952,,,63320,5456,0,0,24546,54699,178076.0,,0,,1,
390643,33700905,279728,78875,50966,89880,1,1,1,63638,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,63638,47492,,2,0,,64,64.0
81761,33896000,277700,84572,50124,88949,1,1,1,15788,tutor,algebra,6998,12661,47,MasterySection,6998,24.0,Congruence,55425,5056,0,2,15788,31956,,69,0,,1,1.0
88163,20677422,262810,79302,44052,79350,1,1,1,5553,tutor,algebra,6464,12428,6,MasterySection,6464,27.0,Pythagorean Theorem,50505,4771,0,0,5553,42203,,5,0,,4,4.0
356297,33650649,279732,78874,52061,91385,1,1,1,37177,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,37177,30010,,70,0,,62,62.0
147568,32423946,277530,79319,43605,78903,1,1,1,86401,tutor,choose_1,6402,13241,38,MasterySection,6402,51.0,Ordering Integers,22763,73,0,5,86401,42049,134899.0,,0,,13,13.0
3832,38143479,290667,96291,73231,135656,1,1,1,52241,tutor,algebra,9879,14413,30,MasterySection,9879,1.0,Box and Whisker,69274,2770,0,2,52241,63446,,35,0,,4,4.0
424918,38238556,290920,96277,57398,107809,1,0,1,255040,tutor,algebra,5970,14414,72,MasterySection,5970,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,0,255047,55901,,-0.093333333,0,,13,13.0
273917,24349237,266772,80125,51050,89964,1,0,2,36809,tutor,algebra,7014,12640,4,MasterySection,7014,277.0,Addition and Subtraction Integers,23907,4986,0,2,44518,29951,,12,0,,5,5.0
475944,29711362,271883,78970,34577,54060,0,1,1,12049,tutor,algebra,9862,12887,10,MasterySection,5962,,,42999,2770,0,3,12049,30677,,0.8,0,,95,
183038,34323494,280036,78561,46770,85098,1,1,1,63097,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,63097,46397,,12.5,0,,318,318.0
513788,35040546,280927,91042,69077,128478,1,1,1,6313,tutor,algebra,9897,13583,20,MasterySection,9897,,,63101,5446,0,2,6313,62734,,0,0,,14,14.0
503798,31383142,270947,85698,63093,120250,1,0,3,88577,tutor,algebra,8657,12873,15,MasterySection,8657,,,45671,5049,0,2,116735,63032,,60,0,,26,25.0
5804,29384888,265376,78947,53406,93377,1,1,1,34218,tutor,algebra,7118,12438,6,MasterySection,7118,2.0,Circle Graph,23907,76,0,2,34218,52570,,82.8,0,,44,44.0
402885,27914272,266520,78019,57392,107768,0,1,1,30732,tutor,algebra,5970,12349,13,MasterySection,5970,311.0,Equation Solving Two or Fewer Steps,11446,1645,0,1,30732,55901,,8,0,,10,
107330,30245995,270546,70874,47389,85907,1,0,3,3935,tutor,algebra,6891,11816,120,MasterySection,6891,47.0,Conversion of Fraction Decimals Percents,22763,73,0,3,10464,29868,,2,0,,14,14.0
487848,28041763,270145,79419,73265,135706,1,1,1,40156,tutor,fill_in_1,9104,12768,5,MasterySection,9104,,,45671,5049,0,0,40156,58312,,2(a^4),0,,134,61.0
208473,29488482,268056,84145,50713,89627,1,0,1,955,tutor,algebra,7221,12661,15,MasterySection,7011,75.0,Square Root,55425,5056,3,3,4761,29962,,,1,1.0,15,15.0
128848,30174614,270290,78984,36843,57710,1,1,1,55750,tutor,algebra,5898,12351,151,MasterySection,5898,48.0,Equivalent Fractions,42999,2770,0,0,55750,30397,,900,0,,4,4.0
123616,34859322,280763,90893,47363,85881,1,1,1,6656,tutor,algebra,6876,13159,3,MasterySection,6876,47.0,Conversion of Fraction Decimals Percents,59926,5441,0,3,6656,29870,,10-Jul,0,,1,1.0
41577,35103701,280998,79605,53252,93212,1,1,0,15,tutor,algebra,7228,12375,24,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,15,52497,,16,0,,167,167.0
501515,32791360,278373,84459,41560,72844,0,0,1,1154,tutor,algebra,6072,13297,17,MasterySection,6072,,,54254,5056,2,2,7769,32876,,,1,1.0,19,
471786,22864852,265388,78847,31335,46883,0,0,3,16297,tutor,algebra,7889,12340,22,MasterySection,5897,,,11804,76,0,4,101454,30328,,7,0,,3,
162520,31643765,274499,79761,44472,80610,1,1,1,12530,tutor,algebra,6472,12437,20,MasterySection,6472,63.0,Estimation,43007,2770,0,0,12530,42054,,2,0,,2,2.0
